#SN, zhelio, MJD, epoch, at_max_flag
sn2001bs 0.02920 52053.370 nan 0
sn2007fs 0.01730 54301.440 5.053 0
sn2007ss 0.01550 54466.480 nan 0
sn2007ci 0.01800 54263.190 16.493 0
sn2004as 0.03100 53083.280 -2.056 1
sn1997bp 0.00830 50552.300 3.769 0
sn1998aq 0.00390 50934.250 3.038 0
sn2002cs 0.01580 52405.440 -4.489 0
sn1998de 0.01670 51020.470 -6.128 0
sn2003ia 0.02980 52901.170 nan 0
sn2007bm 0.00621 54237.170 12.592 0
sn2007af 0.00546 54198.320 24.090 0
sn2007ob 0.03390 54411.140 nan 0
sn1998ab 0.02700 50961.240 45.609 0
sn2008Z 0.02100 54532.270 17.209 0
sn2001br 0.02090 52050.440 -0.451 1
sn1994D 0.00290 49426.360 -6.122 0
sn2007ca 0.01407 54240.220 13.332 0
sn2001ay 0.03020 52059.370 36.275 0
sn1998co 0.01820 50987.450 -0.049 1
sn1995D 0.00670 49838.150 68.988 0
sn2007qe 0.02390 54438.140 9.024 0
sn2003kh 0.02500 52972.130 nan 0
sn2003ch 0.02500 52731.030 5.590 0
sn1998aq 0.00390 50931.260 0.060 1
sn2007bm 0.00621 54245.170 20.543 0
sn2007fs 0.01730 54352.330 55.077 0
sn2007ao 0.02460 54179.340 nan 0
sn2008ar 0.02615 54531.400 -2.631 1
sn2003ek 0.03600 52825.340 nan 0
sn2004L 0.03230 53031.400 2.422 0
sn2005hc 0.04594 53674.290 6.301 0
sn2002bo 0.00430 52371.300 14.537 0
sn2006sr 0.02440 54110.120 17.591 0
sn2001fh 0.01230 52220.200 -3.556 0
sn2008bf 0.02403 54571.240 16.240 0
sn1996Z 0.00740 50221.180 4.149 0
sn2003du 0.00640 52756.240 -9.797 0
sn2005am 0.00790 53437.250 1.934 1
sn2002cd 0.01040 52383.480 0.277 1
sn1998dk 0.01330 51066.400 10.165 0
sn1997do 0.01010 50780.500 14.256 0
sn2002hu 0.03740 52668.180 73.434 0
sn1998co 0.01820 51016.400 28.383 0
sn2005na 0.02632 53765.240 23.716 0
sn2008R 0.01350 54498.130 5.259 0
sn1994D 0.00290 49424.310 -8.166 0
sn2002fk 0.00750 52585.300 37.122 0
sn2007af 0.00546 54237.240 62.801 0
sn2001en 0.01640 52202.290 10.222 0
sn2000B 0.01910 51576.240 13.581 0
sn2002cx 0.02400 52431.180 15.117 0
sn1995D 0.00670 49811.230 42.247 0
sn1997Y 0.01590 50509.350 22.492 0
sn1998bu 0.00290 50949.150 -3.540 0
sn2007sw 0.02520 54466.460 nan 0
sn1999aa 0.01440 51262.120 29.298 0
sn1998bu 0.00290 50964.180 11.447 0
sn1996V 0.02370 50184.240 nan 0
sn1997cw 0.01710 50643.460 nan 0
sn2008Q 0.00810 54502.110 -3.264 0
sn2001fe 0.01340 52283.430 53.513 0
sn2006le 0.01740 54051.400 3.932 0
sn2005mz 0.01760 53738.130 -7.537 0
sn2005mc 0.02530 53739.380 5.637 0
sn2007le 0.00672 54410.140 11.363 0
sn1999by 0.00220 51342.160 32.888 0
sn2006E 0.00260 53761.530 nan 0
sn2000dn 0.03210 51823.250 -0.920 1
sn2002dj 0.00930 52467.170 16.417 0
sn2006X 0.00524 53793.440 7.302 0
sn2003U 0.02810 52668.530 -8.530 0
sn2003du 0.00640 52789.240 22.993 0
sn2002kf 0.01930 52646.300 7.947 0
sn1999cl 0.00780 51343.180 0.675 1
sn1999by 0.00220 51315.160 5.947 0
sn2000ey 0.02050 51879.120 nan 0
sn2003iu 0.04140 52933.320 nan 0
sn2002kf 0.01930 52639.340 1.118 0
sn1999da 0.01220 51368.450 -2.618 1
sn2002ar 0.03020 52317.440 nan 0
sn1996bo 0.01720 50392.240 5.151 0
sn2005na 0.02632 53739.340 -1.520 1
sn2008Z 0.02100 54505.310 -9.197 0
sn2004at 0.02230 53093.210 1.184 1
sn2008Z 0.02100 54510.340 -4.270 0
sn1998ec 0.01990 51101.480 11.746 0
sn2006ac 0.02270 53792.340 10.991 0
sn2003ch 0.02500 52725.130 -0.166 1
sn2001V 0.01510 51997.290 24.126 0
sn2006gz 0.02340 54006.130 -13.260 0
sn1999dq 0.01410 51428.480 -7.415 0
sn2006em 0.01920 53980.410 3.640 0
sn2003kc 0.03340 53022.430 43.575 0
sn2000dg 0.03850 51807.380 16.543 0
sn1998dk 0.01330 51074.390 18.050 0
sn2002cu 0.02280 52412.470 -3.354 0
sn2005ke 0.00488 53730.210 31.269 0
sn2007au 0.02000 54185.150 1.127 1
sn2003du 0.00640 52794.350 28.070 0
sn2007kk 0.04100 54380.380 -1.748 1
sn1999dq 0.01410 51439.450 3.402 0
sn2001eh 0.03710 52167.420 -2.006 1
sn2001V 0.01510 51960.290 -12.324 0
sn1998eg 0.02490 51115.190 4.186 0
sn1999gh 0.00770 51547.450 34.187 0
sn2006cc 0.03260 53863.340 -9.646 0
sn1994D 0.00290 49482.160 49.516 0
sn1998dk 0.01330 51079.380 22.974 0
sn2006hb 0.01534 54011.510 11.731 0
sn2005na 0.02632 53744.430 3.440 0
sn2007bd 0.03102 54197.180 -9.040 0
sn2006gr 0.03460 54022.140 9.414 0
sn2002hw 0.01750 52590.100 -5.209 0
sn2001fe 0.01340 52235.480 6.197 0
sn1999aa 0.01440 51228.280 -4.062 0
sn2002de 0.02800 52442.230 8.492 0
sn2001G 0.01680 51967.220 36.998 0
sn2005cn 0.00680 53549.210 nan 0
sn2000ce 0.01630 51676.150 8.708 0
sn2001cp 0.02240 52111.210 22.310 0
sn2002bo 0.00430 52343.260 -13.382 0
sn2007F 0.02360 54156.430 32.268 0
sn1995ak 0.02270 50039.330 17.336 0
sn2008ar 0.02615 54557.310 22.620 0
sn2004gz 0.01370 53384.530 nan 0
sn2006dv 0.03300 53941.430 nan 0
sn2004gs 0.02665 53355.490 -0.302 1
sn2007nq 0.04503 54404.240 6.354 0
sn2007F 0.02360 54121.550 -1.807 1
sn1998aq 0.00390 50930.290 -0.906 1
sn2005cf 0.00650 53532.320 -1.371 1
sn1997br 0.00710 50601.190 41.595 0
sn2007af 0.00546 54184.350 10.195 0
sn2002ha 0.01440 52576.130 -4.209 0
sn2004fz 0.01730 53326.410 -6.773 0
sn1997do 0.01010 50774.450 8.267 0
sn2001N 0.02100 51957.390 26.043 0
sn2005ke 0.00488 53705.290 6.461 0
sn1998aq 0.00390 50981.160 49.766 0
sn2001ep 0.01300 52192.490 -7.019 0
sn2002aw 0.02650 52323.520 -0.857 1
sn2002kf 0.01930 52642.310 4.032 0
sn2007fb 0.01800 54288.440 1.709 0
sn2008Z 0.02100 54506.330 -8.198 0
sn2003du 0.00640 52757.240 -8.804 0
sn2007ss 0.01550 54464.510 nan 0
sn2007bj 0.01660 54234.350 33.592 0
sn2003iu 0.04140 52942.290 nan 0
sn2004fu 0.00920 53319.170 -6.371 0
sn2007af 0.00546 54271.180 96.559 0
sn2006et 0.02217 53996.360 2.406 1
sn2005kc 0.01512 53707.170 9.723 0
sn1999aa 0.01440 51285.160 52.011 0
sn2004ef 0.03099 53265.270 1.523 1
sn2007le 0.00672 54415.210 16.398 0
sn2006ac 0.02270 53788.430 7.167 0
sn2002bf 0.02440 52355.330 17.503 0
sn2006X 0.00524 53787.400 1.293 1
sn1999by 0.00220 51314.170 4.959 0
sn2007ci 0.01800 54259.180 12.554 0
sn2003du 0.00640 52822.160 55.703 0
sn1999ej 0.01370 51486.270 3.127 0
sn1995E 0.01200 49784.160 8.854 0
sn2003K 0.02180 52669.550 nan 0
sn2002fk 0.00750 52555.400 7.444 0
sn2001en 0.01640 52197.310 5.323 0
sn1999ac 0.00950 51287.440 36.592 0
sn2002he 0.02460 52621.470 34.814 0
sn2002cs 0.01580 52428.340 18.055 0
sn2007co 0.02700 54265.380 0.759 1
sn1998es 0.01060 51166.080 23.135 0
sn2007bd 0.03102 54208.220 1.668 1
sn2006H 0.01400 53763.110 10.365 0
sn2006cz 0.04180 53906.240 -1.017 1
sn2007co 0.02700 54261.390 -3.126 0
sn2004L 0.03230 53062.350 32.403 0
sn1998ab 0.02700 50937.280 22.278 0
sn1998dk 0.01330 51086.350 29.853 0
sn2003fa 0.04040 52796.360 -9.458 0
snf20080514-002 0.02190 54615.250 3.474 0
sn2003cg 0.00410 52739.200 9.760 0
sn1998dh 0.00870 51070.360 40.111 0
sn1998dx 0.05420 51074.150 2.134 1
sn1996bo 0.01720 50398.270 11.079 0
sn1998eb 0.01280 51075.490 nan 0
sn2000cn 0.02350 51718.340 10.200 0
sn2001fe 0.01340 52260.430 30.817 0
sn1998D 0.01260 50866.430 nan 0
sn1999ac 0.00950 51279.480 28.707 0
sn2007bd 0.03102 54205.200 -1.261 1
sn1999ek 0.01750 51481.470 -0.619 1
sn2002bo 0.00430 52375.190 18.411 0
sn2008C 0.01662 54495.280 28.987 0
sn1996bl 0.03600 50374.180 -2.239 1
sn2003ek 0.03600 52782.330 nan 0
sn1998ab 0.02700 50935.260 20.312 0
sn2003ge 0.03350 52814.220 nan 0
sn2007le 0.00672 54391.230 -7.420 0
sn2000cx 0.00810 51792.400 39.282 0
sn2008C 0.01662 54474.290 8.348 0
sn1999by 0.00220 51317.140 7.923 0
sn2006N 0.01430 53761.320 0.710 1
sn2002de 0.02800 52430.410 -3.006 0
sn1999gp 0.02670 51606.120 54.563 0
sn2005el 0.01491 53640.470 -5.844 0
sn1994D 0.00290 49427.370 -5.115 0
sn2002cd 0.01040 52376.490 -6.641 0
snf20080522-011 0.03790 54623.350 6.407 0
sn1998es 0.01060 51159.180 16.307 0
sn1998aq 0.00390 50936.240 5.020 0
sn2001ep 0.01300 52220.390 20.523 0
sn2005M 0.02462 53402.300 -2.740 1
sn2003cg 0.00410 52732.180 2.769 1
sn2003W 0.02010 52705.280 25.076 0
sn2004fu 0.00920 53353.090 27.239 0
sn1994Q 0.02950 49507.390 10.869 0
sn2007ci 0.01800 54245.190 -1.189 1
sn1999X 0.02510 51216.410 13.082 0
sn2001fe 0.01340 52227.490 -1.687 1
sn1999cl 0.00780 51341.170 -1.320 1
sn2007fb 0.01800 54301.460 14.499 0
sn2006da 0.04120 53903.440 nan 0
sn2005am 0.00790 53462.190 26.666 0
sn2007F 0.02360 54177.370 52.726 0
sn1998es 0.01060 51172.140 29.131 0
sn2002dl 0.01630 52444.450 -7.429 0
sn1994D 0.00290 49447.340 14.797 0
sn1998dx 0.05420 51080.160 7.835 0
sn2003fa 0.04040 52825.410 18.464 0
sn1994D 0.00290 49445.360 12.823 0
sn1998es 0.01060 51137.260 -5.383 0
sn2006sr 0.02440 54094.120 1.972 1
sn2000cn 0.02350 51699.380 -8.324 0
sn1998dm 0.00650 51074.400 14.406 0
sn1994D 0.00290 49422.410 -10.061 0
sn2007sr 0.00548 54476.530 27.277 0
sn2008Z 0.02100 54536.280 21.136 0
sn2003ic 0.05530 52913.320 7.126 0
sn2001V 0.01510 51992.210 19.121 0
sn1998bu 0.00290 50986.160 33.363 0
sn2000cx 0.00810 51806.380 53.149 0
sn2003W 0.02010 52673.330 -6.244 0
sn1996bk 0.00660 50371.100 2.583 0
snf20080522-000 0.04500 54628.210 6.421 0
sn2000dg 0.03850 51790.370 0.164 1
sn2002bf 0.02440 52354.220 16.419 0
sn2008ar 0.02615 54563.290 28.448 0
sn2003kf 0.00740 53006.420 25.432 0
sn1998bu 0.00290 50951.160 -1.536 1
sn2005cf 0.00650 53616.140 81.908 0
sn2008Q 0.00810 54505.090 -0.308 1
sn2006cz 0.04180 53903.240 -3.897 0
sn2001gc 0.01930 52247.360 3.394 0
sn2002bn 0.02640 52342.290 nan 0
sn2007F 0.02360 54114.490 -8.705 0
sn2003ic 0.05530 52929.230 22.202 0
sn2001bf 0.01560 52054.470 8.635 0
sn1999dq 0.01410 51482.330 45.686 0
sn1995bd 0.01460 50077.260 -9.107 0
sn2000bh 0.02300 51661.240 24.086 0
sn2001gb 0.02570 52260.450 nan 0
sn2007cf 0.03290 54230.290 nan 0
snf20080514-002 0.02190 54623.330 11.381 0
sn2001ep 0.01300 52200.430 0.819 1
sn1998ab 0.02700 50932.280 17.410 0
snf20080522-011 0.03790 54620.260 3.430 0
sn2002dp 0.01170 52467.410 16.912 0
sn2004ef 0.03099 53266.280 2.502 1
sn1999cc 0.03140 51317.360 1.706 1
sn1999X 0.02510 51215.280 11.979 0
sn2000cn 0.02350 51720.360 12.174 0
sn2001cp 0.02240 52083.440 -4.851 0
sn2005am 0.00790 53474.170 38.546 0
sn1999gp 0.02670 51553.110 2.932 1
sn1998cs 0.03260 50995.200 nan 0
sn2003iu 0.04140 52965.190 nan 0
sn2003kd 0.03000 53022.260 nan 0
sn2007cg 0.03320 54234.240 5.556 0
sn1995al 0.00510 50047.460 18.267 0
sn2008bf 0.02403 54597.200 41.577 0
sn2007le 0.00672 54452.120 53.059 0
sn2001da 0.01720 52164.320 56.842 0
sn2001ie 0.03070 52257.510 nan 0
sn2002bo 0.00430 52367.190 10.445 0
sn1999ef 0.03930 51467.300 9.622 0
sn1993ac 0.05030 49276.490 6.941 0
sn1998ab 0.02700 50936.260 21.285 0
sn2006gz 0.02340 54030.090 10.152 0
sn2000dk 0.01750 51846.270 33.091 0
snf20080522-011 0.03790 54617.250 0.530 1
sn2005mz 0.01760 53756.130 10.151 0
sn2007ap 0.01580 54174.450 7.433 0
sn2005na 0.02632 53757.270 15.951 0
sn2006X 0.00524 53799.460 13.291 0
sn2006ac 0.02270 53796.480 15.039 0
sn2002jy 0.01960 52668.100 33.444 0
sn1997Y 0.01590 50488.410 1.880 0
sn2007F 0.02360 54117.530 -5.735 0
sn2002ef 0.02360 52487.440 -2.892 1
sn2007bc 0.02077 54236.190 35.551 0
sn2002bo 0.00430 52411.180 54.247 0
sn2002ar 0.03020 52319.420 nan 0
sn2000B 0.01910 51601.270 38.141 0
sn2006eq 0.04950 53980.260 4.726 0
sn2006hb 0.01534 54006.510 6.806 0
sn2007S 0.01388 54156.300 12.033 0
sn2007is 0.02940 54384.130 nan 0
sn1997dt 0.00730 50778.140 -7.704 0
sn2002er 0.00910 52521.120 -3.746 0
sn2006ax 0.01674 53818.300 -8.360 0
sn2000fa 0.02130 51901.350 9.057 0
sn2001V 0.01510 52052.160 78.179 0
sn2001en 0.01640 52230.190 37.672 0
sn2004da 0.01600 53196.440 nan 0
sn1994M 0.02320 49476.150 1.613 0
sn2006X 0.00524 53803.300 17.111 0
sn1999cp 0.00940 51351.200 -11.888 0
sn2007kk 0.04100 54385.490 3.160 0
sn2002ha 0.01440 52586.090 5.609 0
sn2007qe 0.02390 54437.120 8.028 0
sn1998bp 0.01050 51013.250 76.051 0
sn2008ar 0.02615 54530.380 -3.625 0
sn2007co 0.02700 54270.450 5.696 0
sn1998V 0.01740 50904.500 13.073 0
sn2001V 0.01510 52025.290 51.709 0
sn2004fu 0.00920 53330.090 4.449 0
sn1999ac 0.00950 51283.450 32.640 0
sn2005cf 0.00650 53536.240 2.524 1
sn2006le 0.01740 54060.370 12.748 0
sn2002dj 0.00930 52460.180 9.492 0
sn1996ai 0.00290 50259.260 4.148 0
sn1995al 0.00510 50037.510 8.367 0
sn1996C 0.02700 50133.400 4.771 0
sn2002bz 0.03700 52384.420 nan 0
sn2003ag 0.02260 52727.350 nan 0
sn2005ch 0.02700 53531.280 nan 0
sn2005cf 0.00650 53531.340 -2.345 1
sn2003iu 0.04140 52935.310 nan 0
sn2005cc 0.00750 53562.170 43.246 0
sn2007le 0.00672 54404.170 5.433 0
sn1999aa 0.01440 51259.270 26.489 0
sn2008A 0.01620 54475.090 -2.962 1
sn2005cf 0.00650 53528.230 -5.435 0
sn2007af 0.00546 54186.450 12.284 0
sn2001V 0.01510 52023.230 49.680 0
sn2007af 0.00546 54232.290 57.877 0
sn2001iq 0.01860 52266.080 nan 0
sn1998bu 0.00290 50994.170 41.350 0
sn2000fo 0.02380 51901.090 nan 0
sn2007le 0.00672 54418.180 19.348 0
sn2006gz 0.02340 54029.120 9.205 0
sn1997do 0.01010 50814.400 47.817 0
sn1999aa 0.01440 51261.180 28.371 0
sn2007sr 0.00548 54465.530 16.339 0
sn2002he 0.02460 52589.520 3.631 0
sn1998bu 0.00290 51009.170 56.307 0
sn2005cc 0.00750 53523.210 4.576 0
sn2001V 0.01510 51967.330 -5.389 0
sn2002jg 0.01570 52619.140 9.393 0
sn2003fa 0.04040 52824.460 17.551 0
sn2006X 0.00524 53797.410 11.251 0
sn2001ck 0.03470 52078.330 5.828 0
sn2001da 0.01720 52105.470 -1.013 1
sn2006X 0.00524 53846.230 59.819 0
sn2006or 0.02070 54061.510 nan 0
sn2006H 0.01400 53758.130 5.454 0
sn2001N 0.02100 51941.370 10.353 0
sn2005cf 0.00650 53555.230 21.391 0
sn2003kc 0.03340 52992.490 14.602 0
sn2007al 0.01212 54172.230 3.290 0
sn2002fk 0.00750 52592.270 44.040 0
sn2007cj 0.00820 54241.050 nan 0
sn2008bf 0.02403 54594.310 38.757 0
sn2005A 0.01914 53380.110 0.599 1
sn2003ek 0.03600 52786.380 nan 0
sn2005hf 0.04310 53673.220 10.948 0
sn2003du 0.00640 52785.270 19.048 0
sn2000bk 0.02540 51659.200 11.898 0
sn2007ux 0.03091 54466.380 5.801 0
sn2001V 0.01510 51993.400 20.294 0
sn2007kd 0.02420 54379.510 nan 0
sn2007rx 0.03000 54452.160 nan 0
sn2007ba 0.03851 54201.500 5.104 0
sn2007le 0.00672 54477.080 77.851 0
sn2002ey 0.03850 52582.280 nan 0
sn2007le 0.00672 54408.310 9.545 0
sn2003ic 0.05530 52911.350 5.259 0
sn2003du 0.00640 52764.300 -1.789 1
sn2003kf 0.00740 53049.220 67.917 0
sn2006da 0.04120 53905.450 nan 0
snf20080514-002 0.02190 54622.160 10.236 0
sn2006ax 0.01674 53827.300 0.492 1
sn2005hk 0.01300 53675.190 -9.289 0
sn2002bo 0.00430 52351.270 -5.407 0
sn2007qe 0.02390 54448.110 18.762 0
sn2003it 0.02510 52933.310 -1.161 1
sn2004ef 0.03099 53264.340 0.621 1
sn2001G 0.01680 51924.320 -5.193 0
sn1999aa 0.01440 51289.150 55.944 0
sn2002cd 0.01040 52385.490 2.266 1
sn1995ak 0.02270 50035.250 13.347 0
sn2006le 0.01740 54038.430 -8.817 0
sn2007ci 0.01800 54238.200 -8.055 0
sn2001en 0.01640 52200.350 8.314 0
sn2007af 0.00546 54174.390 0.288 1
sn2002cd 0.01040 52398.470 15.113 0
sn1998dm 0.00650 51109.360 49.141 0
sn2005eq 0.02898 53648.410 -5.432 0
sn2007hj 0.01411 54348.300 -0.592 1
sn2004at 0.02230 53085.260 -6.593 0
sn2003ep 0.01580 52816.440 nan 0
sn2001ay 0.03020 52023.320 1.281 1
sn2003kf 0.00740 52989.370 8.507 0
sn2002I 0.02340 52296.540 nan 0
sn2005ki 0.01921 53706.520 1.000 1
sn2007B 0.02110 54117.090 nan 0
sn2003ai 0.03620 52680.400 nan 0
sn2005el 0.01491 53648.490 2.060 1
sn2007ci 0.01800 54241.190 -5.118 0
sn2004bd 0.00890 53123.190 28.933 0
sn2005ls 0.02110 53731.200 16.649 0
sn2006gz 0.02340 54028.120 8.227 0
sn1997bq 0.00930 50549.130 -8.689 0
sn2001ep 0.01300 52207.430 7.730 0
sn2007af 0.00546 54172.450 -1.641 1
sn1994S 0.01510 49514.280 -3.960 0
sn2002cx 0.02400 52427.200 11.230 0
sn1999cl 0.00780 51337.240 -5.219 0
sn2006D 0.00853 53761.510 4.472 0
sn1999gd 0.01830 51520.520 1.100 1
sn2002bo 0.00430 52352.340 -4.341 0
sn2007S 0.01388 54152.320 8.107 0
sn1994D 0.00290 49472.320 39.705 0
sn2007sr 0.00548 54526.370 76.840 0
sn2008as 0.01980 54526.330 nan 0
sn1999gh 0.00770 51579.330 65.823 0
sn1996bt 0.00900 50399.440 nan 0
sn1998ab 0.02700 50965.220 49.484 0
sn2001bf 0.01560 52088.300 41.946 0
sn2002bo 0.00430 52385.130 28.308 0
sn2007af 0.00546 54179.480 5.351 0
sn2001G 0.01680 51934.340 4.662 0
sn2002cx 0.02400 52411.230 -4.365 0
sn2007cb 0.03640 54230.250 nan 0
sn2001br 0.02090 52078.440 26.976 0
sn1994D 0.00290 49489.170 56.506 0
sn2007qe 0.02390 54450.120 20.725 0
sn2007le 0.00672 54419.160 20.322 0
sn1998D 0.01260 50893.500 nan 0
sn2004bc 0.02390 53107.250 nan 0
sn2006gr 0.03460 54006.180 -6.012 0
sn2000fa 0.02130 51908.430 15.989 0
sn2001G 0.01680 52054.180 122.522 0
sn2002fk 0.00750 52557.430 9.459 0
sn2002bf 0.02440 52350.330 12.622 0
sn2006cm 0.01630 53883.450 -1.919 1
sn2006bb 0.02520 53827.200 nan 0
sn2002hw 0.01750 52592.100 -3.243 0
sn2001en 0.01640 52196.340 4.368 0
sn2004bd 0.00890 53112.200 18.039 0
sn2001ep 0.01300 52235.280 35.222 0
sn2001F 0.02290 51923.540 nan 0
sn2005M 0.02462 53405.260 0.157 1
sn2007B 0.02110 54115.090 nan 0
sn1995bd 0.01460 50079.250 -7.146 0
sn2003kh 0.02500 52973.100 nan 0
sn1999aa 0.01440 51226.260 -6.053 0
sn2003bt 0.02750 52709.270 nan 0
sn2003ar 0.02520 52692.510 nan 0
sn1999gh 0.00770 51519.530 6.480 0
sn2004dt 0.01973 53263.450 23.200 0
sn2002bs 0.00990 52399.170 nan 0
sn2008bf 0.02403 54616.160 60.082 0
sn2006H 0.01400 53765.160 12.387 0
sn2001en 0.01640 52206.250 14.118 0
sn1999aa 0.01440 51287.210 54.032 0
sn1999cl 0.00780 51340.180 -2.302 1
sn2002jy 0.01960 52640.100 5.983 0
sn2000cx 0.00810 51790.380 37.278 0
sn2002ha 0.01440 52582.110 1.686 1
sn2003it 0.02510 52931.180 -3.239 0
sn1998dk 0.01330 51067.340 11.092 0
sn2007af 0.00546 54173.440 -0.656 1
snf20080522-011 0.03790 54623.380 6.436 0
sn1999aa 0.01440 51281.140 48.048 0
sn2007hj 0.01411 54356.330 7.325 0
sn2006D 0.00853 53773.450 16.310 0
sn2002bf 0.02440 52342.250 4.734 0
sn1998bu 0.00290 50961.190 8.465 0
sn2007F 0.02360 54126.430 2.960 1
sn2003D 0.02300 52668.320 nan 0
sn1994M 0.02320 49480.260 5.629 0
sn2005hf 0.04310 53677.260 14.821 0
sn2007F 0.02360 54116.540 -6.702 0
sn2001V 0.01510 51995.320 22.185 0
sn2003kf 0.00740 53000.420 19.476 0
sn2002dj 0.00930 52444.180 -6.361 0
sn1997br 0.00710 50552.310 -6.941 0
sn2007cg 0.03320 54235.220 6.504 0
sn2002er 0.00910 52529.110 4.172 0
sn2005lz 0.04000 53731.290 -4.625 0
sn1994M 0.02320 49486.290 11.523 0
sn2003Y 0.01690 52671.330 -5.281 0
sn2003hw 0.04200 52903.440 nan 0
sn2002G 0.03380 52296.520 -2.496 1
sn2006gt 0.04477 54003.360 1.397 1
sn2006lf 0.01320 54038.410 -6.504 0
sn1999aa 0.01440 51247.230 14.619 0
sn2007kk 0.04100 54387.370 4.966 0
sn2003kf 0.00740 52977.430 -3.345 0
sn1999cw 0.01240 51379.460 24.457 0
snf20080522-000 0.04500 54625.200 3.541 0
sn2004as 0.03100 53085.270 -0.126 1
sn2003de 0.03830 52737.230 nan 0
sn1996by 0.01370 50435.270 nan 0
sn1999gp 0.02670 51601.120 49.693 0
sn2005eu 0.03490 53683.300 22.804 0
sn1997do 0.01010 50787.300 20.988 0
sn2007cq 0.02620 54275.450 -5.019 0
sn1998co 0.01820 51010.410 22.500 0
sn2001da 0.01720 52114.450 7.816 0
snf20080514-002 0.02190 54614.310 2.554 0
sn2001ay 0.03020 52052.330 29.441 0
sn2001G 0.01680 51941.390 11.595 0
sn2007bc 0.02077 54197.240 -2.606 1
sn2007F 0.02360 54141.390 17.575 0
sn2007bj 0.01660 54264.290 63.043 0
sn1998aq 0.00390 50962.190 30.870 0
sn2007fb 0.01800 54292.410 5.609 0
sn2007is 0.02940 54362.140 nan 0
sn1999cl 0.00780 51334.190 -8.246 0
sn2003ai 0.03620 52727.400 nan 0
sn2006H 0.01400 53762.260 9.527 0
sn1997bq 0.00930 50547.150 -10.651 0
sn2002do 0.01590 52459.390 16.724 0
sn2007qe 0.02390 54448.070 18.723 0
sn2007kk 0.04100 54383.390 1.143 1
sn2007rx 0.03000 54448.140 nan 0
sn2007su 0.02790 54463.080 nan 0
sn2008bf 0.02403 54566.280 11.400 0
sn2001V 0.01510 51991.240 18.166 0
sn2001C 0.01090 51930.340 nan 0
sn2005eq 0.02898 53654.390 0.379 1
sn1998es 0.01060 51143.220 0.515 1
sn2006le 0.01740 54062.360 14.704 0
sn2005eu 0.03490 53650.380 -9.006 0
sn1998es 0.01060 51232.120 88.482 0
sn2004ef 0.03099 53260.280 -3.317 0
sn2003cg 0.00410 52728.230 -1.165 1
sn2006cp 0.02230 53885.250 -11.200 0
sn1999cp 0.00940 51349.280 -13.790 0
sn2003kf 0.00740 52998.380 17.451 0
sn2006gz 0.02340 54008.130 -11.305 0
sn2005eq 0.02898 53650.400 -3.499 0
sn2003cg 0.00410 52736.190 6.762 0
sn1997bq 0.00930 50577.160 19.083 0
snf20080522-011 0.03790 54640.050 22.497 0
sn2007le 0.00672 54420.140 21.295 0
sn2005cf 0.00650 53534.290 0.586 1
sn2003iv 0.03430 52933.380 -0.503 1
sn2004at 0.02230 53087.240 -4.656 0
sn1999dq 0.01410 51441.460 5.384 0
snf20080522-000 0.04500 54621.170 -0.316 1
sn1999gp 0.02670 51548.100 -1.948 1
sn2006S 0.03210 53768.470 -0.707 1
sn2001V 0.01510 51986.470 13.467 0
sn1997do 0.01010 50778.370 12.147 0
sn2002jy 0.01960 52637.080 3.021 0
sn2006cp 0.02230 53888.160 -8.354 0
sn1997Y 0.01590 50493.470 6.861 0
sn1995al 0.00510 50035.520 6.387 0
sn2003cg 0.00410 52729.210 -0.189 1
snf20080522-000 0.04500 54618.230 -3.129 0
sn2001G 0.01680 51993.270 62.618 0
sn2006H 0.01400 53770.110 17.268 0
sn2007ci 0.01800 54244.190 -2.171 1
sn2001eh 0.03710 52172.330 2.729 1
sn1999gh 0.00770 51555.380 42.056 0
sn2002dp 0.01170 52457.450 7.067 0
sn2001L 0.01520 51962.420 nan 0
sn2008Z 0.02100 54563.240 47.542 0
sn2001ay 0.03020 52078.220 54.572 0
sn2005am 0.00790 53450.200 14.776 0
sn2006gz 0.02340 54011.130 -8.374 0
sn2003kc 0.03340 52998.510 20.428 0
sn1994M 0.02320 49477.170 2.609 0
sn1997dt 0.00730 50777.110 -8.726 0
sn2002H 0.02230 52296.550 nan 0
sn2002dp 0.01170 52487.420 36.691 0
sn2002bz 0.03700 52378.310 nan 0
sn2002do 0.01590 52473.290 30.407 0
sn2007kk 0.04100 54391.400 8.838 0
sn2006gz 0.02340 54010.150 -9.332 0
sn2001ck 0.03470 52087.220 14.420 0
sn2007le 0.00672 54447.210 48.182 0
sn1997bp 0.00830 50603.200 54.250 0
sn1999dq 0.01410 51454.450 18.193 0
sn1999aa 0.01440 51227.250 -5.077 0
sn2003W 0.02010 52710.270 29.968 0
sn2001iq 0.01860 52296.090 nan 0
sn2007ax 0.00686 54204.210 16.989 0
sn1998aq 0.00390 50961.220 29.903 0
sn1999ek 0.01750 51494.460 12.147 0
sn2004at 0.02230 53092.200 0.196 1
sn2001bf 0.01560 52058.370 12.475 0
sn2005hk 0.01300 53678.260 -6.259 0
sn2002aw 0.02650 52325.520 1.091 1
sn2006gr 0.03460 54004.250 -7.877 0
sn2002kf 0.01930 52668.210 29.442 0
sn1998bu 0.00290 50982.140 29.355 0
sn2007if 0.07420 54355.300 6.423 0
sn2006bt 0.03220 53863.310 5.726 0
